,name,period,price,ef_r,yax,noi,yld,rate
312,Turks (Approx) - Miami S. Beach 5 stars,2020-01-01,335478.5695,3750.231740009213, -  Per Unit,0.06707251218339083,0.013767076923076927,0.03376707692307693
313,Turks (Approx) - Miami S. Beach 5 stars,2020-04-01,338538.9002,3767.7005240669514, -  Per Unit,0.06677579188402441,0.006787263736263736,0.026787263736263736
314,Turks (Approx) - Miami S. Beach 5 stars,2020-07-01,344416.9256,3833.4085527488546, -  Per Unit,0.06678083917166562,0.006458163043478262,0.026458163043478262
315,Turks (Approx) - Miami S. Beach 5 stars,2020-10-01,357809.9089,3990.468077765253, -  Per Unit,0.0669148837722183,0.008540815217391303,0.028540815217391304
316,Turks (Approx) - Miami S. Beach 5 stars,2021-01-01,378878.0929,4188.866123624144, -  Per Unit,0.06633584050577042,0.013100944444444446,0.03310094444444445
317,Turks (Approx) - Miami S. Beach 5 stars,2021-04-01,405424.125,4355.780009432145, -  Per Unit,0.06446256758053771,0.01579798901098901,0.03579798901098901
318,Turks (Approx) - Miami S. Beach 5 stars,2021-07-01,430037.6658,4510.6064453125, -  Per Unit,0.06293318196099974,0.01318886956521739,0.03318886956521739
319,Turks (Approx) - Miami S. Beach 5 stars,2021-10-01,446731.2825,4864.017578125, -  Per Unit,0.06532809904296326,0.015224673913043479,0.03522467391304348
320,Turks (Approx) - Miami S. Beach 5 stars,2022-01-01,470533.4175,4995.82275390625, -  Per Unit,0.06370416087065166,0.019318333333333337,0.03931833333333334
321,Turks (Approx) - Miami S. Beach 5 stars,2022-04-01,510677.2491,5147.67626953125, -  Per Unit,0.060480582739137145,0.029186923076923072,0.04918692307692307
322,Turks (Approx) - Miami S. Beach 5 stars,2022-07-01,506762.4129,5219.68408203125, -  Per Unit,0.06180036974914226,0.03082071739130435,0.05082071739130435
323,Turks (Approx) - Miami S. Beach 5 stars,2022-10-01,486516.0719,5354.34716796875, -  Per Unit,0.06603293264773336,0.03819154347826087,0.058191543478260874
324,Turks (Approx) - Miami S. Beach 5 stars,2023-01-01,471973.0242,5257.9921875, -  Per Unit,0.06684270394155294,0.03644471111111111,0.056444711111111115
325,Turks (Approx) - Miami S. Beach 5 stars,2023-04-01,460454.6975,4979.22998046875, -  Per Unit,0.06488234357259978,0.035932131868131864,0.05593213186813187
326,Turks (Approx) - Miami S. Beach 5 stars,2023-07-01,451140.5997,4821.5114721731525, -  Per Unit,0.06412428598152373,0.0413559347826087,0.0613559347826087
327,Turks (Approx) - Miami S. Beach 5 stars,2023-10-01,451039.788,4992.920205686708, -  Per Unit,0.06641879947433872,0.044335195652173906,0.06433519565217391
328,el retiro Farm,2003-07-01,568.8941070451485,4.832775597275916, -  Per Squared meter,0.05097021260119023,0.04193382608695652,0.06193382608695652
329,el retiro Farm,2003-10-01,588.2545319982986,4.865093834010597, -  Per Squared meter,0.049622334238383754,0.04262122826086956,0.06262122826086956
330,el retiro Farm,2004-01-01,629.2433454551292,5.193128177444735, -  Per Squared meter,0.04951783644550329,0.039974626373626365,0.05997462637362637
331,el retiro Farm,2004-04-01,644.2052596755844,5.3504832057099225, -  Per Squared meter,0.04983333922238736,0.04577706593406593,0.06577706593406593
332,el retiro Farm,2004-07-01,689.1793624389245,5.563995539274887, -  Per Squared meter,0.0484401812577605,0.042859152173913034,0.06285915217391304
333,el retiro Farm,2004-10-01,740.4837074566482,5.790067946048891, -  Per Squared meter,0.04691582991827978,0.04158758695652173,0.06158758695652174
334,el retiro Farm,2005-01-01,812.1690034815268,6.28900800255355, -  Per Squared meter,0.04646083247891346,0.04289902222222222,0.06289902222222223
335,el retiro Farm,2005-04-01,838.5382732926381,6.453197173807299, -  Per Squared meter,0.046174616324675906,0.0414963846153846,0.061496384615384606
336,el retiro Farm,2005-07-01,859.9003595495626,6.599576216728762, -  Per Squared meter,0.046048890270396804,0.041970032608695654,0.06197003260869566
337,el retiro Farm,2005-10-01,883.0079595274892,6.6088705233313885, -  Per Squared meter,0.044906982674547305,0.044725456521739135,0.06472545652173914
338,el retiro Farm,2006-01-01,899.0246956453929,6.829299752921619, -  Per Squared meter,0.0455780566607394,0.0455748,0.0655748
339,el retiro Farm,2006-04-01,839.7662558671843,6.430074772791968, -  Per Squared meter,0.045941889623692625,0.05059930769230769,0.0705993076923077
340,el retiro Farm,2006-07-01,836.0506712193254,6.539641563381901, -  Per Squared meter,0.04693238188908522,0.04888030434782609,0.06888030434782609
341,el retiro Farm,2006-10-01,923.3048999320242,6.930231340189599, -  Per Squared meter,0.04503538110130132,0.046273163043478255,0.06627316304347826
342,el retiro Farm,2007-01-01,1008.483748954076,7.360125025247009, -  Per Squared meter,0.04378925312111602,0.04678804444444444,0.06678804444444444
343,el retiro Farm,2007-04-01,1149.398704603921,8.350528762882023, -  Per Squared meter,0.04359076826570596,0.048424120879120874,0.06842412087912088
344,el retiro Farm,2007-07-01,1178.623244213626,8.098292820253818, -  Per Squared meter,0.04122586005330469,0.04731413043478261,0.06731413043478261
345,el retiro Farm,2007-10-01,1215.917007722357,8.45944255103892, -  Per Squared meter,0.041743519486835995,0.04256776086956521,0.06256776086956521
346,el retiro Farm,2008-01-01,1332.539327428741,9.146632547956507, -  Per Squared meter,0.04118437194167825,0.036362956043956035,0.05636295604395604
347,el retiro Farm,2008-04-01,1476.888305398223,10.033458844709054, -  Per Squared meter,0.04076188622268358,0.03861756043956044,0.05861756043956044
348,el retiro Farm,2008-07-01,1392.894241055156,9.409338709191701, -  Per Squared meter,0.040531456438776856,0.0385636847826087,0.058563684782608705
349,el retiro Farm,2008-10-01,1197.302306081392,7.870026415313086, -  Per Squared meter,0.039438793571210676,0.03215653260869565,0.052156532608695655
350,el retiro Farm,2009-01-01,1154.130525888085,7.749456601331035, -  Per Squared meter,0.040287245302872234,0.02706626666666667,0.04706626666666667
351,el retiro Farm,2009-04-01,1257.40810537807,8.343239811296485, -  Per Squared meter,0.039811608223033784,0.0330422967032967,0.0530422967032967
352,el retiro Farm,2009-07-01,1444.337177826297,9.219337295539905, -  Per Squared meter,0.03829855287425967,0.03501017391304348,0.055010173913043484
353,el retiro Farm,2009-10-01,1487.976037183066,9.49784675656941, -  Per Squared meter,0.038298385938593804,0.03446005434782608,0.05446005434782608
354,el retiro Farm,2010-01-01,1526.362935281037,9.642889171188523, -  Per Squared meter,0.03790535900066149,0.037015599999999996,0.0570156
355,el retiro Farm,2010-04-01,1565.1629472971,9.851985236992359, -  Per Squared meter,0.03776725709232721,0.03472313186813186,0.054723131868131866
356,el retiro Farm,2010-07-01,1686.175120931174,10.312950380017707, -  Per Squared meter,0.036697079391098404,0.027772521739130435,0.047772521739130436
357,el retiro Farm,2010-10-01,1651.297432121041,10.09736697738728, -  Per Squared meter,0.036688848832342164,0.02846854347826087,0.04846854347826087
358,el retiro Farm,2011-01-01,1696.679319885535,10.428240052279543, -  Per Squared meter,0.03687758763859894,0.034341344444444435,0.05434134444444444
359,el retiro Farm,2011-04-01,1818.896502068195,10.887704396078112, -  Per Squared meter,0.03591530705688246,0.03185416483516483,0.051854164835164834
360,el retiro Farm,2011-07-01,1818.288492383457,10.954933199481085, -  Per Squared meter,0.036149158657835724,0.024121673913043474,0.044121673913043474
361,el retiro Farm,2011-10-01,1710.076721447639,10.380411843996772, -  Per Squared meter,0.036420863627250805,0.02037721739130435,0.04037721739130435
362,el retiro Farm,2012-01-01,1843.785382176395,11.126839873436191, -  Per Squared meter,0.03620868235857948,0.02017664835164835,0.04017664835164835
363,el retiro Farm,2012-04-01,1926.871520751713,11.166958713485418, -  Per Squared meter,0.03477229880629183,0.018039802197802202,0.0380398021978022
364,el retiro Farm,2012-07-01,1966.881039167129,11.168501114777433, -  Per Squared meter,0.03406967953539287,0.016254673913043475,0.036254673913043475
365,el retiro Farm,2012-10-01,2001.959673123341,10.962151757152718, -  Per Squared meter,0.03285426346291044,0.016895326086956524,0.036895326086956524
366,el retiro Farm,2013-01-01,2071.263050290997,11.179080898001322, -  Per Squared meter,0.0323833736997261,0.019283033333333335,0.039283033333333335
367,el retiro Farm,2013-04-01,2102.17081664087,11.227600961614112, -  Per Squared meter,0.03204573350386933,0.019750263736263738,0.03975026373626374
368,el retiro Farm,2013-07-01,2154.888350203023,10.832722252989115, -  Per Squared meter,0.030162274306142614,0.026953282608695655,0.046953282608695655
369,el retiro Farm,2013-10-01,2140.733664147479,10.955810646430407, -  Per Squared meter,0.030706698819892922,0.02733794565217391,0.04733794565217391
370,el retiro Farm,2014-01-01,2099.669450136032,10.219828730385808, -  Per Squared meter,0.029204107521944543,0.02755097777777778,0.04755097777777778
371,el retiro Farm,2014-04-01,2291.983839797124,11.149093178324538, -  Per Squared meter,0.029186313580582855,0.02608876923076924,0.04608876923076924
372,el retiro Farm,2014-07-01,2407.896392765408,11.285684250093563, -  Per Squared meter,0.028121685677178758,0.02486604347826087,0.04486604347826087
373,el retiro Farm,2014-10-01,2172.165841233111,9.829096527820939, -  Per Squared meter,0.02715012732796061,0.022648728260869565,0.042648728260869566
374,el retiro Farm,2015-01-01,1953.300055958171,8.77467398253189, -  Per Squared meter,0.026953382679019786,0.019670200000000002,0.0396702
375,el retiro Farm,2015-04-01,1967.438948240956,8.96680782473837, -  Per Squared meter,0.02734562462359118,0.021531857142857148,0.04153185714285715
376,el retiro Farm,2015-07-01,1679.55289037713,7.527389701230323, -  Per Squared meter,0.026890691246549938,0.022143967391304354,0.042143967391304354
377,el retiro Farm,2015-10-01,1650.045557035687,7.567386158813689, -  Per Squared meter,0.02751700809670441,0.021806923913043483,0.041806923913043484
378,el retiro Farm,2016-01-01,1218.329617403511,7.242023809320975, -  Per Squared meter,0.03566534231395484,0.019168879120879122,0.03916887912087912
379,el retiro Farm,2016-04-01,1158.882641986308,8.045989237751897, -  Per Squared meter,0.041657311687546834,0.017444373626373622,0.03744437362637362
380,el retiro Farm,2016-07-01,1203.628837819463,8.341293185906343, -  Per Squared meter,0.04158072450815184,0.015583554347826083,0.035583554347826084
381,el retiro Farm,2016-10-01,1204.365561171502,8.044233732385143, -  Per Squared meter,0.040075375741699615,0.021299489130434782,0.04129948913043478
382,el retiro Farm,2017-01-01,1274.408306131559,8.553993670294496, -  Per Squared meter,0.040272777393894926,0.02442081111111111,0.04442081111111111
383,el retiro Farm,2017-04-01,1306.161309432668,8.602623777510555, -  Per Squared meter,0.03951712724325195,0.022559846153846156,0.042559846153846156
384,el retiro Farm,2017-07-01,1311.698533543369,8.378836742726984, -  Per Squared meter,0.038326657513717284,0.022373510869565214,0.042373510869565215
385,el retiro Farm,2017-10-01,1318.476581170519,8.376932000681498, -  Per Squared meter,0.038120959235747424,0.023700913043478263,0.043700913043478264
386,el retiro Farm,2018-01-01,1394.467742281682,9.019308258115332, -  Per Squared meter,0.038807530578043745,0.027541511111111115,0.047541511111111115
387,el retiro Farm,2018-04-01,1430.901181247012,8.904353959974015, -  Per Squared meter,0.037337395803450184,0.02919126373626373,0.04919126373626373
388,el retiro Farm,2018-07-01,1414.775617397486,8.68397524865906, -  Per Squared meter,0.03682834991728275,0.029177945652173912,0.04917794565217391
389,el retiro Farm,2018-10-01,1351.737058177579,8.184791271280139, -  Per Squared meter,0.03633010379540054,0.030362239130434784,0.050362239130434784
390,el retiro Farm,2019-01-01,1388.194414392677,8.503620551233388, -  Per Squared meter,0.036754018585877894,0.026483777777777776,0.04648377777777778
391,el retiro Farm,2019-04-01,1351.827528881496,8.275819260168932, -  Per Squared meter,0.0367316943176162,0.02333271428571428,0.04333271428571428
392,el retiro Farm,2019-07-01,1319.888008011958,8.121611491988231, -  Per Squared meter,0.03691954821631192,0.017925108695652173,0.037925108695652174
393,el retiro Farm,2019-10-01,1320.996387281488,8.029061583347351, -  Per Squared meter,0.03646820685045427,0.01790935869565218,0.03790935869565218
394,el retiro Farm,2020-01-01,1288.802632892658,7.778433971080976, -  Per Squared meter,0.03621237467659097,0.013767076923076927,0.03376707692307693
395,el retiro Farm,2020-04-01,1210.714278059718,7.068455814466191, -  Per Squared meter,0.0350295157621865,0.006787263736263736,0.026787263736263736
396,el retiro Farm,2020-07-01,1258.433797384911,7.239140596042917, -  Per Squared meter,0.034515000841933284,0.006458163043478262,0.026458163043478262
397,el retiro Farm,2020-10-01,1296.298804836071,7.533287251103492, -  Per Squared meter,0.03486829065798366,0.008540815217391303,0.028540815217391304
398,el retiro Farm,2021-01-01,1346.845290936295,7.917653686040981, -  Per Squared meter,0.03527199629826889,0.013100944444444446,0.03310094444444445
399,el retiro Farm,2021-04-01,1309.426796984164,7.522493621135147, -  Per Squared meter,0.03446925160747015,0.01579798901098901,0.03579798901098901
400,el retiro Farm,2021-07-01,1280.302304011318,7.430233642098618, -  Per Squared meter,0.03482099634821684,0.01318886956521739,0.03318886956521739
401,el retiro Farm,2021-10-01,1288.286844731025,7.4584125421783884, -  Per Squared meter,0.03473642181172281,0.015224673913043479,0.03522467391304348
402,el retiro Farm,2022-01-01,1321.436921542891,7.5333348040238945, -  Per Squared meter,0.0342051959403166,0.019318333333333337,0.03931833333333334
403,el retiro Farm,2022-04-01,1358.718318515966,7.751178323743822, -  Per Squared meter,0.03422863246096467,0.029186923076923072,0.04918692307692307
404,el retiro Farm,2022-07-01,1239.910820488836,7.211713643426131, -  Per Squared meter,0.034897898417805114,0.03082071739130435,0.05082071739130435
405,el retiro Farm,2022-10-01,1162.750676770139,6.816351278951034, -  Per Squared meter,0.03517358320298896,0.03819154347826087,0.058191543478260874
406,el retiro Farm,2023-01-01,1218.095200123702,6.980755326607496, -  Per Squared meter,0.034385269686139024,0.03644471111111111,0.056444711111111115
407,el retiro Farm,2023-04-01,1353.957489160768,8.031641737307394, -  Per Squared meter,0.03559184893885714,0.035932131868131864,0.05593213186813187
408,el retiro Farm,2023-07-01,1521.282292151656,8.81445814300262, -  Per Squared meter,0.03476458585685257,0.0413559347826087,0.0613559347826087
409,el retiro Farm,2023-10-01,1520.760082437432,8.781606742351492, -  Per Squared meter,0.034646911805877666,0.044335195652173906,0.06433519565217391
410,la moraleja Property,2009-10-01,7208.450987908349,8.887650031841853, -  Per Squared meter,0.007397691997975907,0.03446005434782608,0.05446005434782608
411,la moraleja Property,2010-01-01,6840.282203857172,8.847637002900079, -  Per Squared meter,0.0077607648976040595,0.037015599999999996,0.0570156
412,la moraleja Property,2010-04-01,6199.667484788739,8.878120728689165, -  Per Squared meter,0.008592190549385599,0.03472313186813186,0.054723131868131866
413,la moraleja Property,2010-07-01,6245.534874976499,8.674574111196522, -  Per Squared meter,0.00833354479785448,0.027772521739130435,0.047772521739130436
414,la moraleja Property,2010-10-01,6251.10831553382,8.927911202855068, -  Per Squared meter,0.008569275161016939,0.02846854347826087,0.04846854347826087
415,la moraleja Property,2011-01-01,6214.480069789583,8.730640853471588, -  Per Squared meter,0.00842932064027091,0.034341344444444435,0.05434134444444444
416,la moraleja Property,2011-04-01,6466.230784740164,16.291162143574006, -  Per Squared meter,0.015116530188207912,0.03185416483516483,0.051854164835164834
417,la moraleja Property,2011-07-01,5934.956440805622,15.80910551125352, -  Per Squared meter,0.015982363815739375,0.024121673913043474,0.044121673913043474
418,la moraleja Property,2011-10-01,5759.216818491308,15.338998028256094, -  Per Squared meter,0.01598029577112638,0.02037721739130435,0.04037721739130435
419,la moraleja Property,2012-01-01,5552.576627574625,15.268677586971823, -  Per Squared meter,0.01649901868384431,0.02017664835164835,0.04017664835164835
420,la moraleja Property,2012-04-01,5192.695109530159,14.852689949805649, -  Per Squared meter,0.017161827879183383,0.018039802197802202,0.0380398021978022
421,la moraleja Property,2012-07-01,4817.305754909371,13.411239203095903, -  Per Squared meter,0.016703825605541053,0.016254673913043475,0.036254673913043475
422,la moraleja Property,2012-10-01,4901.301109770349,13.081849558253612, -  Per Squared meter,0.016014338966658465,0.016895326086956524,0.036895326086956524
423,la moraleja Property,2013-01-01,4935.889835532445,12.90687104618942, -  Per Squared meter,0.01568941545649038,0.019283033333333335,0.039283033333333335
424,la moraleja Property,2013-04-01,4847.165446967949,12.92909967467114, -  Per Squared meter,0.016004115992482193,0.019750263736263738,0.03975026373626374
425,la moraleja Property,2013-07-01,4827.013103871779,12.927822045033484, -  Per Squared meter,0.016069343629497083,0.026953282608695655,0.046953282608695655
426,la moraleja Property,2013-10-01,5049.103315645707,13.243436906885398, -  Per Squared meter,0.015737570905924418,0.02733794565217391,0.04733794565217391
427,la moraleja Property,2014-01-01,5065.779581815098,13.203615047956001, -  Per Squared meter,0.015638597970610957,0.02755097777777778,0.04755097777777778
428,la moraleja Property,2014-04-01,5001.860656654972,14.165455910824475, -  Per Squared meter,0.016992223754147183,0.02608876923076924,0.04608876923076924
429,la moraleja Property,2014-07-01,4726.203616731123,13.598401196095558, -  Per Squared meter,0.01726341346947835,0.02486604347826087,0.04486604347826087
430,la moraleja Property,2014-10-01,4470.461895195674,12.931565366743277, -  Per Squared meter,0.017356012425437203,0.022648728260869565,0.042648728260869566
431,la moraleja Property,2015-01-01,4105.548038350651,11.466669907420536, -  Per Squared meter,0.01675781620428017,0.019670200000000002,0.0396702
432,la moraleja Property,2015-04-01,4034.079545925403,11.04064844801147, -  Per Squared meter,0.016421067044892077,0.021531857142857148,0.04153185714285715
433,la moraleja Property,2015-07-01,4079.721794331669,10.990715939219024, -  Per Squared meter,0.0161639197375999,0.022143967391304354,0.042143967391304354
434,la moraleja Property,2015-10-01,4071.552575192903,11.05239903733773, -  Per Squared meter,0.016287249887933605,0.021806923913043483,0.041806923913043484
435,la moraleja Property,2016-01-01,4145.424521031247,11.068188124322234, -  Per Squared meter,0.01601986199700796,0.019168879120879122,0.03916887912087912
436,la moraleja Property,2016-04-01,4234.84548892781,11.38663757545937, -  Per Squared meter,0.016132778782928778,0.017444373626373622,0.03744437362637362
437,la moraleja Property,2016-07-01,4284.417763672323,11.946945377678393, -  Per Squared meter,0.016730784956093897,0.015583554347826083,0.035583554347826084
438,la moraleja Property,2016-10-01,4191.94556256985,11.342893603707601, -  Per Squared meter,0.01623526847054841,0.021299489130434782,0.04129948913043478
439,la moraleja Property,2017-01-01,4118.138625884656,11.30979413107048, -  Per Squared meter,0.01647801857856242,0.02442081111111111,0.04442081111111111
440,la moraleja Property,2017-04-01,4393.39027732556,12.216651037293182, -  Per Squared meter,0.01668413266220906,0.022559846153846156,0.042559846153846156
441,la moraleja Property,2017-07-01,4758.384935985251,13.020270264666104, -  Per Squared meter,0.0164176758793099,0.022373510869565214,0.042373510869565215
442,la moraleja Property,2017-10-01,4907.792296410682,13.322546597927289, -  Per Squared meter,0.01628742105610795,0.023700913043478263,0.043700913043478264
443,la moraleja Property,2018-01-01,5225.378750841591,13.681070961766487, -  Per Squared meter,0.01570918199132995,0.027541511111111115,0.047541511111111115
444,la moraleja Property,2018-04-01,5182.170796930333,13.538656979691927, -  Per Squared meter,0.015675272981405673,0.02919126373626373,0.04919126373626373
445,la moraleja Property,2018-07-01,4970.382845893406,13.818289931312975, -  Per Squared meter,0.016680755217151722,0.029177945652173912,0.04917794565217391
446,la moraleja Property,2018-10-01,5036.469914255984,13.929385883904317, -  Per Squared meter,0.01659422506761311,0.030362239130434784,0.050362239130434784
447,la moraleja Property,2019-01-01,5007.401485563038,14.696088813162138, -  Per Squared meter,0.0176092396691571,0.026483777777777776,0.04648377777777778
448,la moraleja Property,2019-04-01,4832.110356804303,14.48616688041594, -  Per Squared meter,0.01798737919139286,0.02333271428571428,0.04333271428571428
449,la moraleja Property,2019-07-01,4758.833438579602,13.746576984897336, -  Per Squared meter,0.017331865671264626,0.017925108695652173,0.037925108695652174
450,la moraleja Property,2019-10-01,4757.382163120541,14.197736177368336, -  Per Squared meter,0.01790615387693242,0.01790935869565218,0.03790935869565218
451,la moraleja Property,2020-01-01,4769.137085523319,13.466169531809035, -  Per Squared meter,0.01694164284690263,0.013767076923076927,0.03376707692307693
452,la moraleja Property,2020-04-01,4715.268607964417,13.443191256174487, -  Per Squared meter,0.017105949680323196,0.006787263736263736,0.026787263736263736
453,la moraleja Property,2020-07-01,4998.694668546865,15.185904577554107, -  Per Squared meter,0.018227844168728188,0.006458163043478262,0.026458163043478262
454,la moraleja Property,2020-10-01,5061.913302814178,15.777947321473341, -  Per Squared meter,0.0187019568028179,0.008540815217391303,0.028540815217391304
455,la moraleja Property,2021-01-01,5136.102742720042,15.934546093238096, -  Per Squared meter,0.01861475156332166,0.013100944444444446,0.03310094444444445
456,la moraleja Property,2021-04-01,5212.462781166213,16.29090298570245, -  Per Squared meter,0.01875225244147366,0.01579798901098901,0.03579798901098901
457,la moraleja Property,2021-07-01,5160.807618340158,15.207817471598368, -  Per Squared meter,0.017680741383445997,0.01318886956521739,0.03318886956521739
458,la moraleja Property,2021-10-01,5246.609311235259,14.981311997182406, -  Per Squared meter,0.017132564414622152,0.015224673913043479,0.03522467391304348
459,la moraleja Property,2022-01-01,5310.647575796237,15.60103770204251, -  Per Squared meter,0.017626141610088006,0.019318333333333337,0.03931833333333334
460,la moraleja Property,2022-04-01,5420.018843451478,15.098982559550297, -  Per Squared meter,0.016714682729702734,0.029186923076923072,0.04918692307692307
